Amity,NaN,NaN,56,South
Amity,543560.2336,6969912.134,56,South
Amity,543534.083,6969930.724,56,South
Amity,543527.9614,6969935.132,56,South
Amity,543523.3486,6969938.192,56,South
Amity,543521.8024,6969939.434,56,South
Amity,543517.6854,6969942.087,56,South
Amity,543509.6753,6969947.946,56,South
Amity,543502.0604,6969953.036,56,South
Amity,543533.7509,6969930.338,56,South
Amity,543527.4421,6969933.262,56,South
Amity,543520.9074,6969936.041,56,South
Amity,543514.5434,6969938.886,56,South
Amity,543507.3912,6969941.108,56,South
Amity,543499.5134,6969946.076,56,South
Amity,543536.5181,6969932.357,56,South
Amity,543535.5363,6969938.488,56,South
Amity,543534.5667,6969945.67,56,South
Amity,543533.3616,6969954.716,56,South
Amity,543532.5051,6969958.859,56,South
Amity,543532.008,6969963.66,56,South
Amity,543531.0009,6969969.89,56,South
Amity,543530.0247,6969976.939,56,South
Amity,543528.8251,6969987.911,56,South
Amity,543541.2843,6969937.193,56,South
Amity,543536.185,6969940.867,56,South
Amity,543532.4357,6969943.608,56,South
Amity,543526.6295,6969947.969,56,South
Amity,543522.1569,6969952.167,56,South
Amity,543514.5503,6969956.61,56,South
Amity,543508.9123,6969960.612,56,South
Amity,543545.6553,6969946.593,56,South
Amity,543541.4205,6969949.061,56,South
Amity,543536.7344,6969952.094,56,South
Amity,543532.3961,6969954.697,56,South
Amity,543529.399,6969957.408,56,South
Amity,543525.372,6969958.942,56,South
Amity,543520.8217,6969961.167,56,South
Amity,543512.6585,6969966.156,56,South
Amity,543548.2021,6969953.667,56,South
Amity,543543.3561,6969955.728,56,South
Amity,543539.6796,6969957.581,56,South
Amity,543535.3848,6969959.908,56,South
Amity,543530.1835,6969962.325,56,South
Amity,543527.9065,6969963.295,56,South
Amity,543523.8394,6969965.062,56,South
Amity,543519.07,6969967.553,56,South
Amity,543513.8022,6969970.068,56,South
Amity,543550.7973,6969960.388,56,South
Amity,543547.2094,6969962.668,56,South
Amity,543544.5528,6969964.375,56,South
Amity,543540.4362,6969967.067,56,South
Amity,543537.2099,6969968.888,56,South
Amity,543534.5603,6969971.319,56,South
Amity,543528.8775,6969975.112,56,South
Amity,543524.2506,6969978.196,56,South
Amity,543550.6384,6969960.254,56,South
Amity,543549.1561,6969954.211,56,South
Amity,543547.2462,6969949.671,56,South
Amity,543545.5858,6969946.536,56,South
Amity,543543.877,6969943.534,56,South
Amity,543542.4821,6969939.658,56,South
Amity,543540.8682,6969936.267,56,South
Amity,543537.2134,6969932.889,56,South
Amity,543532.7103,6969930.63,56,South
Amity,543528.1482,6969929.573,56,South
Amity,543522.2333,6969928.935,56,South
Amity,543516.0551,6969928.919,56,South
Amity,543509.7632,6969929.716,56,South
Amity,543501.2519,6969932.944,56,South
Amity,543491.4162,6969936.456,56,South
Amity,543479.6898,6969937.287,56,South
Amity,543484.4414,6969944.174,56,South
Amity,543492.1551,6969953.506,56,South
Amity,543497.7073,6969959.22,56,South
Amity,543504.2492,6969966.931,56,South
Amity,543511.9339,6969976.88,56,South
Amity,543519.77,6969987.254,56,South
