Amity,NaN,NaN,56,South
Amity,543560.3358,6969912.108,56,South
Amity,543534.5348,6969930.447,56,South
Amity,543528.046,6969935.124,56,South
Amity,543521.9758,6969939.43,56,South
Amity,543518.469,6969941.624,56,South
Amity,543517.7982,6969942.061,56,South
Amity,543514.5841,6969944.802,56,South
Amity,543511.6406,6969946.496,56,South
Amity,543508.6709,6969948.028,56,South
Amity,543533.7198,6969930.179,56,South
Amity,543528.6666,6969932.533,56,South
Amity,543524.2048,6969934.989,56,South
Amity,543518.4375,6969937.799,56,South
Amity,543516.433,6969938.298,56,South
Amity,543513.0597,6969939.962,56,South
Amity,543510.2379,6969941.417,56,South
Amity,543535.8047,6969931.754,56,South
Amity,543533.4819,6969937.306,56,South
Amity,543531.1718,6969942.658,56,South
Amity,543528.0365,6969948.892,56,South
Amity,543526.257,6969953.447,56,South
Amity,543525.0557,6969955.69,56,South
Amity,543523.4864,6969959.215,56,South
Amity,543522.3913,6969962.435,56,South
Amity,543521.0619,6969964.603,56,South
Amity,543540.9223,6969936.554,56,South
Amity,543537.0088,6969939.555,56,South
Amity,543533.684,6969941.541,56,South
Amity,543529.378,6969943.428,56,South
Amity,543525.339,6969946.51,56,South
Amity,543521.9178,6969948.027,56,South
Amity,543520.5301,6969948.945,56,South
Amity,543517.7558,6969951.256,56,South
Amity,543515.8908,6969952.945,56,South
Amity,543529.6939,6969930.019,56,South
Amity,543529.6749,6969937.55,56,South
Amity,543526.8753,6969941.122,56,South
Amity,543525.059,6969945.642,56,South
Amity,543524.3807,6969950.958,56,South
Amity,543523.3143,6969952.808,56,South
Amity,543522.4493,6969955.526,56,South
Amity,543522.1164,6969958.747,56,South
Amity,543520.2729,6969960.804,56,South
Amity,543545.7443,6969946.428,56,South
Amity,543541.3403,6969948.913,56,South
Amity,543535.9069,6969952.395,56,South
Amity,543530.7693,6969955.984,56,South
Amity,543527.6325,6969957.902,56,South
Amity,543524.8952,6969959.512,56,South
Amity,543520.6098,6969962.523,56,South
Amity,543548.5719,6969953.484,56,South
Amity,543544.2589,6969955.337,56,South
Amity,543538.7134,6969958.132,56,South
Amity,543533.6259,6969960.695,56,South
Amity,543530.0303,6969962.127,56,South
Amity,543526.1563,6969963.754,56,South
Amity,543521.3769,6969966.022,56,South
Amity,543548.7621,6969954.039,56,South
Amity,543547.0846,6969948.832,56,South
Amity,543545.1722,6969945.24,56,South
Amity,543543.5917,6969941.979,56,South
Amity,543541.9493,6969937.741,56,South
Amity,543538.2656,6969933.573,56,South
Amity,543533.7235,6969930.249,56,South
Amity,543529.2087,6969929.891,56,South
Amity,543524.408,6969929.129,56,South
Amity,543518.1361,6969928.569,56,South
Amity,543514.8279,6969928.801,56,South
Amity,543512.3224,6969929.455,56,South
Amity,543508.0461,6969930.16,56,South
Amity,543504.4328,6969931.83,56,South
Amity,543507.4306,6969936.577,56,South
Amity,543510.6499,6969942.143,56,South
Amity,543513.9943,6969950.412,56,South
Amity,543517.9849,6969957.559,56,South
Amity,543522.1305,6969966.182,56,South
Amity,543526.9616,6969973.622,56,South
Amity,543532.818,6969981.187,56,South
Amity,543537.9638,6969987.761,56,South
Amity,543542.9499,6969993.295,56,South
