Amity,NaN,NaN,56,South
Amity,543560.2016,6969912.143,56,South
Amity,543534.3746,6969930.649,56,South
Amity,543530.5467,6969933.361,56,South
Amity,543526.0679,6969936.4,56,South
Amity,543523.3431,6969938.181,56,South
Amity,543522.5639,6969939.191,56,South
Amity,543520.1773,6969940.838,56,South
Amity,543515.976,6969943.612,56,South
Amity,543511.5087,6969946.696,56,South
Amity,543506.4256,6969950.292,56,South
Amity,543533.972,6969930.272,56,South
Amity,543529.4948,6969932.203,56,South
Amity,543524.3608,6969934.77,56,South
Amity,543521.4052,6969936.64,56,South
Amity,543518.5592,6969937.753,56,South
Amity,543512.3851,6969940.494,56,South
Amity,543505.2768,6969943.389,56,South
Amity,543536.5782,6969932.184,56,South
Amity,543535.4617,6969938.851,56,South
Amity,543534.0606,6969948.344,56,South
Amity,543533.2043,6969954.656,56,South
Amity,543532.6526,6969958.282,56,South
Amity,543531.651,6969963.431,56,South
Amity,543531.0916,6969968.172,56,South
Amity,543529.5107,6969975.69,56,South
Amity,543538.0945,6969933.468,56,South
Amity,543539.2313,6969939.41,56,South
Amity,543540.6563,6969947.823,56,South
Amity,543542.2101,6969956.639,56,South
Amity,543543.6295,6969963.409,56,South
Amity,543544.9409,6969969.897,56,South
Amity,543545.4223,6969974.782,56,South
Amity,543546.7751,6969979.648,56,South
Amity,543547.159,6969984.446,56,South
Amity,543548.0655,6969992.06,56,South
Amity,543541.1054,6969936.89,56,South
Amity,543537.2836,6969939.703,56,South
Amity,543533.6641,6969942.142,56,South
Amity,543532.1781,6969943.244,56,South
Amity,543527.3387,6969946.678,56,South
Amity,543524.4016,6969950.032,56,South
Amity,543519.7116,6969953.536,56,South
Amity,543511.4544,6969958.551,56,South
Amity,543545.7624,6969946.413,56,South
Amity,543542.1968,6969948.51,56,South
Amity,543535.5795,6969953.048,56,South
Amity,543530.4489,6969955.915,56,South
Amity,543526.3701,6969958.15,56,South
Amity,543522.9257,6969960.245,56,South
Amity,543515.9118,6969964.686,56,South
Amity,543548.265,6969953.459,56,South
Amity,543544.0662,6969955.572,56,South
Amity,543539.6597,6969957.484,56,South
Amity,543535.5361,6969959.459,56,South
Amity,543531.372,6969961.897,56,South
Amity,543527.6758,6969962.864,56,South
Amity,543522.6732,6969965.1,56,South
Amity,543514.884,6969968.816,56,South
Amity,543548.5844,6969953.832,56,South
Amity,543547.326,6969949.928,56,South
Amity,543546.0114,6969946.733,56,South
Amity,543543.7024,6969942.908,56,South
Amity,543541.3302,6969937.552,56,South
Amity,543538.0975,6969933.448,56,South
Amity,543535.4254,6969931.282,56,South
Amity,543529.84,6969929.853,56,South
Amity,543523.2966,6969928.577,56,South
Amity,543518.1728,6969928.379,56,South
Amity,543512.6687,6969928.988,56,South
Amity,543506.4098,6969930.03,56,South
Amity,543501.1823,6969931.409,56,South
Amity,543497.2063,6969932.887,56,South
Amity,543491.2574,6969933.935,56,South
Amity,543485.9064,6969935.886,56,South
Amity,543489.6116,6969940.305,56,South
Amity,543493.5155,6969946.641,56,South
Amity,543500.403,6969953.586,56,South
Amity,543506.9074,6969962.137,56,South
Amity,543514.1907,6969972.234,56,South
Amity,543523.351,6969982.28,56,South
Amity,543533.825,6969991.711,56,South
Amity,543544.57,6969999.002,56,South
